id,sales
191.0,21.74428869356218
192.0,22.57434363622762
193.0,23.645103723950985
194.0,16.554522971533594
195.0,18.70011333630326
196.0,19.69854668223611
197.0,20.32703701084867
198.0,20.078841525953056
199.0,22.553487377377817
200.0,23.9002992631319
201.0,16.376229658058524
202.0,18.323670122423447
203.0,18.084647575258607
204.0,19.089647611442135
205.0,21.69007981598313
206.0,22.167448507486046
207.0,22.63981578604851
208.0,16.202390542798113
209.0,18.91715588317683
210.0,19.34371165909612
211.0,23.022634732121723
212.0,25.593456198309795
213.0,29.089386130266952
214.0,27.757001979157575
215.0,17.417766955383648
216.0,21.599204805029437
217.0,21.668680050516624
218.0,21.292078318424835
219.0,24.353487689121888
220.0,26.813480904984807
221.0,26.12753699850758
222.0,18.290094456808763
223.0,22.41185765064762
224.0,21.578426786302888
225.0,22.27337653256313
226.0,22.604005465926253
227.0,24.19782098253274
228.0,23.907394871267666
229.0,17.6881435995718
230.0,21.242300990256133
231.0,20.61500047657595
232.0,22.893729229366762
233.0,23.52341287960735
234.0,24.74231070982298
235.0,25.397094328478723
236.0,18.35523633844109
237.0,21.256847284097965
238.0,20.157592941612524
239.0,22.46837689871509
240.0,26.874178343736734
241.0,29.326744941346032
242.0,30.51288091164851
243.0,21.129303859881734
244.0,25.27426672830426
245.0,25.15251298438388
246.0,26.420276231791032
247.0,27.63136836734906
248.0,31.045290468111446
249.0,33.78448880923134
250.0,22.47232695707016
251.0,25.16221467862589
252.0,27.142960537511602
253.0,26.616570273722253
254.0,28.098056436203812
255.0,32.138595070843664
256.0,30.22496871158267
257.0,20.557896652758775
258.0,22.91179601994287
259.0,24.88530936631091
260.0,24.40374098452448
261.0,29.276531912815386
262.0,31.221867344475413
263.0,29.458373942631237
264.0,20.97826478819636
265.0,24.896994040425753
266.0,25.60066593746219
267.0,25.811782817407543
268.0,29.66723291670063
269.0,33.25877495881025
270.0,14.074280939872844
271.0,18.186482298218188
272.0,17.32181497400512
273.0,17.044779179469533
274.0,20.03409443490716
275.0,22.52021109278272
276.0,23.07437445407336
277.0,14.175697196293486
278.0,16.792879374727917
279.0,17.683764807118912
280.0,18.228531456723275
281.0,18.7564706633181
282.0,18.817761170696787
283.0,20.575379812311095
284.0,13.877658159368035
285.0,16.844348801074943
286.0,17.901845621965155
287.0,18.893496666286524
288.0,20.48783862335797
289.0,22.8607103088015
290.0,22.415650562760074
291.0,14.709204122123746
292.0,15.913403543927163
293.0,17.140634376094283
294.0,19.383942450446735
295.0,19.99674440941122
296.0,19.65489281015936
297.0,20.863211339446956
298.0,12.542633800328506
299.0,15.200210698027917
300.0,18.181614620912832
301.0,19.036852259933312
302.0,23.173498707262052
303.0,23.140728528523233
304.0,22.530493187311105
305.0,16.538329300744888
306.0,18.02709723694977
307.0,18.935680103275093
308.0,20.523852582146358
309.0,21.132205269821565
310.0,22.643477653651818
311.0,23.420887998073482
312.0,16.230859179790993
313.0,18.191076567989715
314.0,17.994342104778163
315.0,18.282278796288644
316.0,19.974470994855224
317.0,22.90654532562969
318.0,23.03575840739241
319.0,15.513353791264741
320.0,17.344425236027494
321.0,18.461592750172468
322.0,20.110597945228378
323.0,20.909165377074185
324.0,23.122852500919965
325.0,22.824251758037907
326.0,15.342709833172652
327.0,18.945366486341566
328.0,19.109109612133715
329.0,21.404497439439876
330.0,26.910020919323657
331.0,26.399029483922963
332.0,28.54076936410828
333.0,18.579410077807324
334.0,22.328155089317388
335.0,23.397785815006944
336.0,24.785026924235165
337.0,26.410623405385163
338.0,28.612298121160052
339.0,27.427102363823444
340.0,19.952859240603047
341.0,23.743821417942765
342.0,22.23733596450008
343.0,25.202854951465852
344.0,26.913688079746322
345.0,29.024674966331478
346.0,28.836599915581633
347.0,18.024313096833527
348.0,23.170276986040616
349.0,21.860091893293394
350.0,22.853429969159954
351.0,25.836558006854197
352.0,26.830075893923418
353.0,28.41421080318155
354.0,20.125167692503737
355.0,22.84462429514018
356.0,21.759822319184174
357.0,22.60615253325122
358.0,24.91261899377274
359.0,26.268260828608128
360.0,10.567347877376148
361.0,12.311331516624868
362.0,11.127283352384904
363.0,12.485609653431167
364.0,14.171178701013307
365.0,14.269094080445608
366.0,15.035894014921318
367.0,10.717759688752965
368.0,12.917432283898785
369.0,12.552255922711542
370.0,13.382776646072223
371.0,13.432089325064092
372.0,14.105314820108381
373.0,14.883496886741053
374.0,10.420798383480466
375.0,11.006305804283198
376.0,13.813840245122352
377.0,13.83543733170576
378.0,14.285929096023615
379.0,14.921452807540105
380.0,14.239682834417566
381.0,10.881447975684743
382.0,12.388178175728916
383.0,12.040735105860756
384.0,12.614906442412114
385.0,13.783540976085146
386.0,14.042017191373647
387.0,15.933269686566828
388.0,10.70889172249096
389.0,13.032920201671548
390.0,11.47173181041267
391.0,14.075237940111602
392.0,15.640375632972138
393.0,16.133165782767087
394.0,17.483825735305707
395.0,11.510051505560972
396.0,13.463541710925956
397.0,13.428153331001642
398.0,14.709977919960334
399.0,14.353689555471872
400.0,16.36537762665307
401.0,17.762951531042734
402.0,13.219119678997826
403.0,13.724774650872707
404.0,13.537997379350442
405.0,14.27252682859882
406.0,14.293485222960417
407.0,16.70082506726235
408.0,17.92694978203462
409.0,12.517723645708918
410.0,14.154691798850694
411.0,15.554013148353729
412.0,15.013275883904402
413.0,15.658916922923954
414.0,19.7070452829465
415.0,18.42921738406952
416.0,12.665933736843265
417.0,14.225669542818887
418.0,15.738793849511598
419.0,19.591937672184258
420.0,19.51685549370531
421.0,21.668293301416092
422.0,21.459350667743962
423.0,14.8252595063531
424.0,16.588690044855706
425.0,16.434553635934012
426.0,16.72726545150135
427.0,17.534717646000235
428.0,20.61233358775571
429.0,21.29115578552765
430.0,14.722099113162828
431.0,16.086334974077033
432.0,16.89193965024577
433.0,19.826152165922913
434.0,20.790052346819483
435.0,20.90859093575582
436.0,21.67967651507073
437.0,14.628497956643352
438.0,16.076080747794546
439.0,17.580075013562617
440.0,18.078848046950604
441.0,17.787666619555328
442.0,18.16510675513469
443.0,19.88555248363294
444.0,13.992051494255975
445.0,16.967380004798326
446.0,16.82307838174515
447.0,17.134114612711645
448.0,18.245865915514404
449.0,22.0226361088231
450.0,10.811199618044254
451.0,11.698279222802526
452.0,11.080030428368579
453.0,12.509097286535624
454.0,13.807894910659487
455.0,14.749586622961258
456.0,14.931248572604531
457.0,10.210841628857773
458.0,11.94631848431131
459.0,12.207441548329069
460.0,13.793006915973084
461.0,13.269055359566334
462.0,15.590571156916376
463.0,16.355466463850053
464.0,10.56358475029378
465.0,11.46030192205786
466.0,11.733546651178242
467.0,12.748223070883256
468.0,13.879282344855627
469.0,14.05297848072664
470.0,15.056636233635412
471.0,10.526735791616263
472.0,12.751635240979802
473.0,12.595501139611011
474.0,12.400041760336778
475.0,14.707314613451054
476.0,15.120889282817132
477.0,16.340264332194387
478.0,10.272778071350798
479.0,11.867657279471484
480.0,12.309725332316779
481.0,14.616535401152932
482.0,14.869161779033766
483.0,16.199462720072802
484.0,16.354751191884436
485.0,10.447985317138277
486.0,12.811200955185049
487.0,13.637773428705762
488.0,14.295814301008747
489.0,14.744475211325597
490.0,18.74411396255418
491.0,16.846259582222718
492.0,11.598523615818273
493.0,13.480221892862904
494.0,12.678639203568787
495.0,14.075833215705575
496.0,15.608435217429449
497.0,17.035893920492793
498.0,18.18796627077167
499.0,12.063273670445508
500.0,14.116094019433453
501.0,13.072404052358733
502.0,14.111596886185422
503.0,14.930360500912707
504.0,15.724022802313524
505.0,16.43197061445837
506.0,11.184586067901733
507.0,12.491553633502933
508.0,13.875165004467028
509.0,18.246883346106394
510.0,18.253397443833247
511.0,20.326875076315904
512.0,19.55692236353661
513.0,14.331826463650009
514.0,16.495140443190156
515.0,15.85429541113805
516.0,16.105859862378
517.0,17.914942315710874
518.0,19.027302175999136
519.0,22.076722208750432
520.0,13.69187098451884
521.0,16.907523215904302
522.0,15.525832988790206
523.0,16.47872160390367
524.0,18.320679670273986
525.0,20.12393124283327
526.0,22.059061665987127
527.0,14.979861850397766
528.0,15.8149777980177
529.0,15.429971705546901
530.0,17.354170222468433
531.0,19.41583440903887
532.0,21.552905902133393
533.0,23.406748811979444
534.0,13.188521186420298
535.0,17.031005102002254
536.0,16.895546318412165
537.0,18.403669754464662
538.0,19.908290946746607
539.0,20.735025872234523
540.0,9.758728383190883
541.0,10.179405328275239
542.0,10.004571289189613
543.0,11.196334207532704
544.0,13.110567562356598
545.0,12.663619817787023
546.0,13.913975117196728
547.0,10.410616574283312
548.0,10.566360086203767
549.0,11.28984822140615
550.0,12.495174133956052
551.0,13.221450135732873
552.0,13.211418159117496
553.0,14.49878369121885
554.0,9.687520950324318
555.0,10.29553825324968
556.0,10.786276244716408
557.0,12.14069186626566
558.0,12.771221848882362
559.0,12.942603975462163
560.0,13.15094827535685
561.0,9.257415093289898
562.0,10.729619308627338
563.0,10.214507733337255
564.0,11.541748755097377
565.0,12.305321650896712
566.0,13.834846585066732
567.0,13.56564005921993
568.0,10.433399801756032
569.0,10.957127873946128
570.0,11.108627559652543
571.0,14.429680789103216
572.0,13.428588463330499
573.0,13.535359645586759
574.0,15.177349525797947
575.0,10.913837279959887
576.0,12.698802027956356
577.0,11.771739681229889
578.0,13.466593056740464
579.0,13.242597926870248
580.0,15.68660776294741
581.0,16.175030702689217
582.0,10.831351907329076
583.0,13.248017727255029
584.0,13.276963141325368
585.0,13.377413444172099
586.0,15.856763705463013
587.0,15.615903368041671
588.0,15.43212891727779
589.0,10.618048625785962
590.0,12.241931349773795
591.0,13.023344737122526
592.0,13.537820022059696
593.0,13.77737734137579
594.0,15.091792229446483
595.0,15.355467228059062
596.0,10.839427399612223
597.0,12.086488745070625
598.0,12.57363202430294
599.0,15.485736139389232
600.0,16.787387447559155
601.0,19.614256034676
602.0,19.53450338245854
603.0,12.010096639284695
604.0,14.521072301886083
605.0,14.804401884004351
606.0,16.40243634536328
607.0,17.49928033570888
608.0,20.013052601123242
609.0,19.533647911861987
610.0,12.682926158148966
611.0,15.7823387629799
612.0,16.462174186309912
613.0,17.34335221824375
614.0,17.4823877557189
615.0,18.740551140940642
616.0,19.248765256364205
617.0,13.535813588678687
618.0,13.68335082070821
619.0,14.48898625474226
620.0,14.621389363651533
621.0,17.156957989215194
622.0,17.24077218011136
623.0,16.716119555986214
624.0,12.718528772714373
625.0,15.307727351002207
626.0,14.465419528310571
627.0,15.328140759362338
628.0,18.30005223595663
629.0,20.64947521572749
630.0,17.488825906516936
631.0,20.005329281049523
632.0,20.366460570726762
633.0,21.25529928095267
634.0,22.165540833824398
635.0,22.63824503176204
636.0,23.711296999368518
637.0,16.730480980903828
638.0,19.14216861021728
639.0,20.544877305832287
640.0,20.98367903030657
641.0,22.30163753161485
642.0,23.20118825197755
643.0,26.563116372370548
644.0,16.70631543797961
645.0,22.381917976450413
646.0,19.97142033790132
647.0,20.259418940744958
648.0,22.167175441224032
649.0,22.252866803413497
650.0,25.45462445697639
651.0,17.206209610194527
652.0,18.991854068692156
653.0,19.404648736786495
654.0,20.310489138128553
655.0,22.895567670944395
656.0,22.388726473522695
657.0,25.30631517609274
658.0,17.821723429725676
659.0,19.190169391062373
660.0,19.43068197070093
661.0,22.801278705303037
662.0,24.548644761872954
663.0,25.51455620838895
664.0,29.912140475182127
665.0,19.757810542033297
666.0,22.235643059452634
667.0,22.074490668545216
668.0,23.733230654744823
669.0,27.17113994083991
670.0,26.749545437934835
671.0,28.826094151830624
672.0,19.22623618627577
673.0,21.278365579466524
674.0,20.89276165629213
675.0,25.176210157310578
676.0,23.74419693237043
677.0,26.384564815310423
678.0,27.937743238262684
679.0,18.033109910611813
680.0,22.44380088177091
681.0,21.44862915711737
682.0,25.562735194306324
683.0,25.46647763719974
684.0,27.20414547258934
685.0,29.208840063650936
686.0,18.678730220783127
687.0,22.59566048415375
688.0,22.358365997046498
689.0,26.563164151721615
690.0,33.349899638943896
691.0,39.822784682646926
692.0,38.25942945695951
693.0,24.998535160027537
694.0,28.460343658300467
695.0,26.7597766577119
696.0,28.88430533145945
697.0,32.171970845592604
698.0,35.8455244230357
699.0,35.36613239729298
700.0,23.53614208004877
701.0,26.5272860663755
702.0,28.802456467053723
703.0,29.632493476704283
704.0,31.153660808758218
705.0,35.52741075221227
706.0,35.425275689523055
707.0,23.862994598062294
708.0,26.14866821641518
709.0,27.760768125869934
710.0,30.92472958513178
711.0,30.475993425231447
712.0,29.086537916148224
713.0,32.37197532872473
714.0,22.779563025962606
715.0,24.699841768960518
716.0,25.213734513964187
717.0,28.65759717042668
718.0,32.007799548817445
719.0,31.740196859762044
720.0,16.031383326319663
721.0,18.762900632779605
722.0,18.579143204202257
723.0,18.720304292722513
724.0,18.65989574039175
725.0,22.821868619151807
726.0,22.281806039038486
727.0,15.093839733246352
728.0,17.36824566581226
729.0,18.233987472134764
730.0,19.98718504773512
731.0,19.581176555789995
732.0,21.808929841179637
733.0,21.240685536049355
734.0,14.209179993381094
735.0,16.14608546457393
736.0,17.09586590133726
737.0,18.868196733084048
738.0,20.687297271725882
739.0,21.000317214630268
740.0,21.88087798516907
741.0,14.585399501635582
742.0,17.053944556265996
743.0,15.58812950712954
744.0,17.290111417018718
745.0,20.082201424166783
746.0,20.784363850656238
747.0,21.874913823599844
748.0,15.232882882924674
749.0,17.850481521400823
750.0,18.351769387958406
751.0,20.818682673666984
752.0,20.250206244705083
753.0,21.4215727489645
754.0,25.50297825505965
755.0,16.623542964299663
756.0,20.454515494256153
757.0,18.435443115320325
758.0,18.7104569010788
759.0,22.26668948798885
760.0,23.265307087501196
761.0,23.72744501918852
762.0,16.163566398099483
763.0,20.88804654030025
764.0,20.28965813808778
765.0,21.860375462134794
766.0,23.042077433478237
767.0,22.648726669174824
768.0,25.22193092869196
769.0,16.995797506736302
770.0,19.793152521479094
771.0,19.09647618189788
772.0,19.597473940561922
773.0,22.261420914603796
774.0,24.974175616929223
775.0,26.104794356261532
776.0,17.21291181030672
777.0,18.97452937261287
778.0,19.443691075413238
779.0,22.989825193551468
780.0,26.64305759595795
781.0,27.964310107930768
782.0,29.836278951406342
783.0,20.550652447728318
784.0,22.602022376643443
785.0,22.9406734679082
786.0,24.00659414344681
787.0,27.107742007668126
788.0,29.620577860676672
789.0,29.648338570385516
790.0,19.39290683124685
791.0,23.500995935509263
792.0,22.78708054325097
793.0,24.882872018270206
794.0,25.255818157237112
795.0,27.28959967366274
796.0,32.43116998454738
797.0,22.050390443694234
798.0,24.923666001618027
799.0,23.35775160685903
800.0,24.802175045824498
801.0,25.11713268425944
802.0,23.158558178442103
803.0,28.993756970933887
804.0,19.590504675146807
805.0,23.18505278571326
806.0,22.399755452508852
807.0,24.271312723727224
808.0,25.855394162602316
809.0,28.661600252200525
810.0,15.732188479339325
811.0,18.796460126650892
812.0,16.86753512236367
813.0,18.41959540216357
814.0,22.218515072507536
815.0,21.837241747960604
816.0,21.178337391931265
817.0,14.62874952822995
818.0,17.806362811075573
819.0,18.27937404038437
820.0,20.34506590628426
821.0,21.686789873131847
822.0,23.888068710781905
823.0,24.283878788779397
824.0,14.811363243834789
825.0,18.157934774156086
826.0,18.314399326105022
827.0,19.11659599794772
828.0,19.54657729262252
829.0,19.84549701530456
830.0,22.77344416425856
831.0,15.586460510132206
832.0,18.043992335141684
833.0,18.56260799644456
834.0,17.970295595249375
835.0,19.864616811016777
836.0,20.78752294589217
837.0,22.46071441856983
838.0,15.211173623094723
839.0,17.767398317417047
840.0,17.13574637830818
841.0,19.356862404521895
842.0,22.942418356729466
843.0,23.009235645136307
844.0,25.709888357507793
845.0,17.91002925012449
846.0,20.606027688280232
847.0,19.69046226009941
848.0,21.840189970341363
849.0,22.404749321721372
850.0,24.073128729934442
851.0,26.415850712993183
852.0,17.711678628340348
853.0,21.116113508735594
854.0,19.527328999736728
855.0,21.396180398927417
856.0,23.324426368252308
857.0,23.88659191070138
858.0,25.59425324489029
859.0,18.652071846208003
860.0,21.36314126895499
861.0,19.83179740728119
862.0,20.811972203702187
863.0,23.72366522012789
864.0,24.74768027111976
865.0,25.104423988820955
866.0,16.241999907150504
867.0,22.04684940032045
868.0,20.81325999512364
869.0,24.24392493069983
870.0,27.26338492100075
871.0,31.277299399797997
872.0,34.94564494899922
873.0,22.03739567026096
874.0,25.136657220895803
875.0,25.172566815711818
876.0,26.190861865735492
877.0,26.143976519791476
878.0,29.937618409832353
879.0,33.826988187461005
880.0,20.5420107982609
881.0,24.28016432303059
882.0,23.916645807512857
883.0,24.671753090458367
884.0,28.282228188893328
885.0,28.63235330632485
886.0,31.158499812366273
887.0,22.142788471584606
888.0,24.733357901966464
889.0,25.54993103005746
890.0,26.647102394919546
891.0,27.376837319517815
892.0,29.119920072298836
893.0,30.133445741864513
894.0,20.608759217043467
895.0,23.752119597457554
896.0,23.550235921557263
897.0,25.660231885100718
898.0,29.448872319358887
899.0,29.498333386208675
900.0,34.40491100037169
901.0,38.07413687968915
902.0,39.806735909857295
903.0,43.03731839846044
904.0,43.25634887187187
905.0,48.05346763660903
906.0,49.70225611338824
907.0,35.43940436942161
908.0,41.82704268623805
909.0,40.652054638631185
910.0,42.21496453247543
911.0,42.78453517848004
912.0,43.8045749571166
913.0,47.18638161351786
914.0,33.09465883340256
915.0,37.81028205691265
916.0,40.40220261482897
917.0,44.09538183563506
918.0,47.664736338140095
919.0,49.245122159084836
920.0,49.71471795797725
921.0,35.79734673177075
922.0,39.660579944952275
923.0,40.78478118481307
924.0,39.145532718064715
925.0,40.990835167485315
926.0,45.632408353623575
927.0,49.25715550117397
928.0,35.64136694704761
929.0,38.972975932646506
930.0,40.44629116210615
931.0,47.40814097023987
932.0,50.18294442726273
933.0,51.025857864196745
934.0,53.25079055806849
935.0,38.711884247310664
936.0,43.406085496627995
937.0,43.44952906060803
938.0,45.91933362680574
939.0,46.035336060519334
940.0,50.22689751762502
941.0,54.34020330234951
942.0,39.7819383561794
943.0,46.03931764487277
944.0,46.37088639460252
945.0,47.57297693253754
946.0,53.473502870995
947.0,55.01989298399199
948.0,57.798653784363324
949.0,38.366054863198315
950.0,43.219285049846256
951.0,42.89783374788249
952.0,47.008904283738055
953.0,51.94257880148601
954.0,52.24441927120743
955.0,52.14542688745136
956.0,39.1911964741503
957.0,46.22147064371071
958.0,45.45343134076235
959.0,57.75369729246671
960.0,60.25037996373357
961.0,66.09942143006495
962.0,69.06990287253846
963.0,46.90197931278713
964.0,52.89454384364951
965.0,55.33266331263941
966.0,55.37837461162541
967.0,56.09621871943071
968.0,63.59940777167681
969.0,65.20038995229811
970.0,49.00156043391634
971.0,54.090309005658796
972.0,56.46299403924533
973.0,59.61740809446489
974.0,61.558585246451536
975.0,62.3616612504444
976.0,68.3230842400879
977.0,45.85376670196284
978.0,52.405885002550534
979.0,51.05271150818147
980.0,55.445765113743356
981.0,61.447326916205554
982.0,62.291073346579
983.0,65.77396271960465
984.0,44.84786640437086
985.0,51.377024895137545
986.0,51.89070179499853
987.0,54.626174409496855
988.0,61.487286276485975
989.0,63.976559488593054
990.0,49.94169879328857
991.0,58.43726733466422
992.0,54.3812565480615
993.0,61.833816329755216
994.0,59.775732360714386
995.0,64.91564697316691
996.0,72.76024627983561
997.0,51.02756151096612
998.0,61.219412264214924
999.0,59.75240353292064
1000.0,56.24549616026797
1001.0,63.61045052559025
1002.0,64.57111829887097
1003.0,73.3857056186131
1004.0,51.64951951287263
1005.0,56.460281986414024
1006.0,57.81408926118859
1007.0,58.50501852882053
1008.0,64.42886490347341
1009.0,69.13812976921477
1010.0,69.93061618774901
1011.0,49.73601785297945
1012.0,56.74512707593259
1013.0,56.41232328936161
1014.0,58.99937061540325
1015.0,61.663079702974315
1016.0,67.4058498972962
1017.0,69.51804637925076
1018.0,46.58625403005467
1019.0,57.12012364791296
1020.0,58.70822369733955
1021.0,67.87125219139081
1022.0,75.26901041937109
1023.0,77.23792760778171
1024.0,80.06686137267617
1025.0,55.329302734460725
1026.0,63.979118821143004
1027.0,64.51280507491886
1028.0,70.0076861622654
1029.0,71.36468656541784
1030.0,75.46018338943131
1031.0,83.1533284880583
1032.0,52.16696049238814
1033.0,65.63725418439344
1034.0,63.96048234086898
1035.0,69.13462919019548
1036.0,74.4081458728981
1037.0,79.36900986698414
1038.0,82.87303742091949
1039.0,52.33635528154628
1040.0,62.69004453007877
1041.0,64.4201507111144
1042.0,69.59076168420252
1043.0,74.97490393007934
1044.0,76.41054281854431
1045.0,81.944718295369
1046.0,53.57359025665338
1047.0,66.05879837649881
1048.0,65.40674655475263
1049.0,86.26053156349197
1050.0,83.8633404822301
1051.0,90.93035069594019
1052.0,98.89308756108049
1053.0,65.33537138860098
1054.0,77.23193019175862
1055.0,78.83945528267165
1056.0,86.67702019513499
1057.0,84.46248149676319
1058.0,90.55919263106844
1059.0,98.60145801751756
1060.0,67.41778258441366
1061.0,76.33031009040849
1062.0,77.45881651751682
1063.0,79.23674120819845
1064.0,84.49039169993044
1065.0,89.79818179195398
1066.0,95.1790804963089
1067.0,63.59466986807372
1068.0,74.82431057102025
1069.0,74.98516576567192
1070.0,80.00950618826846
1071.0,86.17659124538751
1072.0,92.17885001494327
1073.0,91.55072992481414
1074.0,61.279738124690766
1075.0,75.07715251363378
1076.0,73.06087712290062
1077.0,84.29747892064296
1078.0,89.91020055810517
1079.0,96.00975492567366
1080.0,42.9601828509428
1081.0,48.42486035898362
1082.0,51.129613488364335
1083.0,55.95053126125837
1084.0,55.38847742284774
1085.0,58.27899965470994
1086.0,66.09245949861874
1087.0,43.81478310669702
1088.0,53.099661686238356
1089.0,51.466893459081405
1090.0,53.11832965507174
1091.0,63.454774418275704
1092.0,60.828323667096
1093.0,59.96092294989202
1094.0,42.971234244988686
1095.0,49.97097962503786
1096.0,47.76869083071654
1097.0,53.29570725758148
1098.0,59.05806827371203
1099.0,60.365047959351266
1100.0,61.92399615188995
1101.0,42.8690972408248
1102.0,46.90353711078252
1103.0,46.47092487452749
1104.0,49.494432741241205
1105.0,53.98060692183413
1106.0,57.432800561430746
1107.0,61.67854657992161
1108.0,43.99567824641122
1109.0,48.3486935579989
1110.0,46.81234212039064
1111.0,60.326929806743934
1112.0,62.510131972381565
1113.0,66.42397006227559
1114.0,72.15891326810923
1115.0,46.95924083303277
1116.0,55.53262491772803
1117.0,57.27369143096865
1118.0,58.85898021544112
1119.0,62.82065034135438
1120.0,68.60464552024324
1121.0,75.65598872655792
1122.0,51.836413069688895
1123.0,58.705711907006894
1124.0,56.2588290707135
1125.0,57.743054719088164
1126.0,66.65796786824683
1127.0,72.72323279169346
1128.0,74.73331462175851
1129.0,48.01625157798427
1130.0,59.06986024783644
1131.0,56.11688235536053
1132.0,63.03400321017129
1133.0,61.28934846470949
1134.0,66.0968463919597
1135.0,73.6906998060251
1136.0,51.610061812693516
1137.0,57.78128601542785
1138.0,54.69642445745814
1139.0,69.78454591055929
1140.0,76.19074113850075
1141.0,78.56329392292136
1142.0,87.74321022429788
1143.0,55.84662956391941
1144.0,67.80310107264151
1145.0,66.77825761761666
1146.0,75.84270418154524
1147.0,80.21980121426932
1148.0,82.01002386467127
1149.0,85.19428175702782
1150.0,54.06765880306679
1151.0,66.27220743099903
1152.0,67.63679637095979
